,0,1
3170,hair1289unrelated,6
3171,london1543unrelated,6
3172,rain,6
3173,poncho,6
3174,zehafbibeau530unrelated,6
3175,hair431unrelated,6
3176,accusing,6
3177,prof,6
3178,london81unrelated,6
3179,zehafbibeau1266unrelated,6
3180,documents1278unrelated,6
3181,foley1288discuss,6
3182,hair161unrelated,6
3183,london1815unrelated,6
3184,newborn,6
3185,hair304unrelated,6
3186,hair22unrelated,6
3187,london1437unrelated,6
3188,zehafbibeau431unrelated,6
3189,london2184unrelated,6
3190,documents2330unrelated,6
3191,zehafbibeau2302unrelated,6
3192,hair2476discuss,6
3193,london1252unrelated,6
3194,london1308unrelated,6
3195,documents2163unrelated,6
3196,zehafbibeau1883unrelated,6
3197,years1951agree,6
3198,journalist2147discuss,6
3199,london2470unrelated,6
3200,driving,6
3201,round,6
3202,shaped,6
3203,london2328unrelated,6
3204,ankles1854discuss,6
3205,london1107unrelated,6
3206,airstrike1921unrelated,6
3207,given,6
3208,hair1923unrelated,6
3209,somalia1982discuss,6
3210,firstyear,6
3211,571556discuss,6
3212,zehafbibeau2002unrelated,6
3213,hair2184unrelated,6
3214,documents1413unrelated,6
3215,london1256unrelated,6
3216,hair2088discuss,6
3217,iraq1385unrelated,6
3218,zehafbibeau107unrelated,6
3219,zehafbibeau186unrelated,6
3220,london1933unrelated,6
3221,journalist2096discuss,6
3222,documents1155unrelated,6
3223,london2125unrelated,6
3224,london2202discuss,6
3225,london2531unrelated,6
3226,documents221unrelated,6
3227,571637agree,6
3228,foley634unrelated,6
3229,zehafbibeau1458unrelated,6
3230,girls40unrelated,6
3231,hair513unrelated,6
3232,zehafbibeau2134unrelated,6
3233,whopping,6
3234,hair1787unrelated,6
3235,hennings,6
3236,invokes,6
3237,london503unrelated,6
3238,hair2303unrelated,6
3239,london77unrelated,6
3240,zehafbibeau1751unrelated,6
3241,documents1224unrelated,6
3242,documents2061unrelated,6
3243,zehafbibeau1739unrelated,6
3244,foley1116discuss,6
3245,hoax195unrelated,6
3246,hair689unrelated,6
3247,documents906unrelated,6
3248,says1948unrelated,6
3249,biopic2410unrelated,6
3250,hair2276discuss,6
3251,london1465unrelated,6
3252,kobane,6
3253,undersiege,6
3254,crude,6
3255,rocket,6
3256,ebola1122discuss,6
3257,border1398discuss,6
3258,shooting2118discuss,6
3259,foley2524discuss,6
3260,london1427unrelated,6
3261,london961unrelated,6
3262,hair403unrelated,6
3263,571190agree,6
3264,zehafbibeau2256unrelated,6
3265,biopic1217discuss,6
3266,london2033unrelated,6
3267,zehafbibeau2087unrelated,6
3268,ignite,6
3269,global,6
3270,scotland2148discuss,6
3271,zehafbibeau205unrelated,6
3272,ebola1040discuss,6
3273,iraq1034unrelated,6
3274,london2501unrelated,6
3275,ebola1506discuss,6
3276,kurds2176unrelated,5
3277,iraq2296unrelated,5
3278,shot1808unrelated,5
3279,shot1832unrelated,5
3280,girls2045unrelated,5
3281,kurds2448unrelated,5
3282,snowmen35unrelated,5
3283,emwazi1107unrelated,5
3284,journalist2047discuss,5
3285,days214unrelated,5
3286,managua1795unrelated,5
3287,jobs2455discuss,5
3288,documents2054discuss,5
3289,jobs2097unrelated,5
3290,emwazi1780discuss,5
3291,shooting1605discuss,5
3292,border2367disagree,5
3293,girls2096unrelated,5
3294,biopic646unrelated,5
3295,jobs1658unrelated,5
3296,shot1803unrelated,5
3297,emwazi1374agree,5
3298,shooting1818discuss,5
3299,managua1825discuss,5
3300,days2338discuss,5
3301,jobs1217discuss,5
3302,managua220unrelated,5
3303,students761unrelated,5
3304,jobs574unrelated,5
3305,managua345unrelated,5
3306,emwazi2202discuss,5
3307,managua1249discuss,5
3308,students251unrelated,5
3309,palace2519unrelated,5
3310,shot1921unrelated,5
3311,biopic1642unrelated,5
3312,jobs1296unrelated,5
3313,tip542unrelated,5
3314,shot2317discuss,5
3315,managua2118unrelated,5
3316,girls1372unrelated,5
3317,jobs687unrelated,5
3318,emwazi2501unrelated,5
3319,pains1480unrelated,5
3320,syria524unrelated,5
3321,video1934unrelated,5
3322,snowmen1950unrelated,5
3323,ebola1175discuss,5
3324,emwazi1308unrelated,5
3325,jobs1406unrelated,5
3326,days962unrelated,5
3327,emwazi2470unrelated,5
3328,female2142unrelated,5
3329,foley2067agree,5
3330,jobs1294unrelated,5
3331,managua1594disagree,5
3332,girls244unrelated,5
3333,foley1263unrelated,5
3334,managua2475disagree,5
3335,palace2480discuss,5
3336,emwazi1256unrelated,5
3337,biopic1707unrelated,5
3338,managua2129unrelated,5
3339,syria1009unrelated,5
3340,emwazi1815unrelated,5
3341,students324unrelated,5
3342,jobs286unrelated,5
3343,shot456unrelated,5
3344,emwazi1424discuss,5
3345,female34unrelated,5
3346,students61unrelated,5
3347,shot1893unrelated,5
3348,kurds1239unrelated,5
3349,girls459unrelated,5
3350,kurds305unrelated,5
3351,days959unrelated,5
3352,shooting1692discuss,5
3353,emwazi1437unrelated,5
3354,foley1303unrelated,5
3355,girls304unrelated,5
3356,managua1661discuss,5
3357,snowmen2287unrelated,5
3358,kurds2213unrelated,5
3359,zehafbibeau1866discuss,5
3360,shot1403unrelated,5
3361,students1849unrelated,5
3362,kurds1785unrelated,5
3363,managua524unrelated,5
3364,snowmen1090unrelated,5
3365,students683unrelated,5
3366,trip612unrelated,5
3367,kurds168unrelated,5
3368,jobs1897unrelated,5
3369,trip1408unrelated,5
3370,snowmen942unrelated,5
3371,girls1661unrelated,5
3372,days1826unrelated,5
3373,students2375unrelated,5
3374,somalia1835discuss,5
3375,57993agree,5
3376,female169unrelated,5
3377,supposedly,5
3378,produce,5
3379,female2265unrelated,5
3380,managua757unrelated,5
3381,jobs630unrelated,5
3382,girls2192unrelated,5
3383,trip571unrelated,5
3384,shot2250discuss,5
3385,managua1817unrelated,5
3386,palace513unrelated,5
3387,foley2295unrelated,5
3388,girls821unrelated,5
3389,trip499unrelated,5
3390,days1271unrelated,5
3391,jobs137unrelated,5
3392,kurds2336unrelated,5
3393,journalist1679discuss,5
3394,emwazi77unrelated,5
3395,kurds816unrelated,5
3396,dzhokhar,5
3397,tsarnaev,5
3398,blinded,5
3399,foley975unrelated,5
3400,girls1883unrelated,5
3401,girls1697unrelated,5
3402,zehafbibeau1442discuss,5
3403,managua1073discuss,5
3404,foley1093discuss,5
3405,shooting1916discuss,5
3406,emwazi2531unrelated,5
3407,biopic1746discuss,5
3408,girls34unrelated,5
3409,biopic1157discuss,5
3410,snowmen599unrelated,5
3411,shot1299unrelated,5
3412,service2434unrelated,5
3413,girls344unrelated,5
3414,managua1573disagree,5
3415,foley591unrelated,5
3416,emwazi81unrelated,5
3417,female2240agree,5
3418,jobs571unrelated,5
3419,foley1747agree,5
3420,girls206unrelated,5
3421,days1210unrelated,5
3422,students2385unrelated,5
3423,students2334discuss,5
3424,biopic1197unrelated,5
3425,snowmen1498discuss,5
3426,london2349agree,5
3427,shot2313unrelated,5
3428,kurds104unrelated,5
3429,biopic388unrelated,5
3430,days1709unrelated,5
3431,jobs1854unrelated,5
3432,managua971unrelated,5
3433,emwazi1933unrelated,5
3434,girls800unrelated,5
3435,trip821unrelated,5
3436,managua724unrelated,5
3437,foley2450agree,5
3438,biopic1157unrelated,5
3439,shot321unrelated,5
3440,girls381unrelated,5
3441,female615unrelated,5
3442,girls1506unrelated,5
3443,managua2155unrelated,5
3444,female478unrelated,5
3445,shot132unrelated,5
3446,students295unrelated,5
3447,biopic1575discuss,5
3448,trip1277unrelated,5
3449,syria2367unrelated,5
3450,kurds2009unrelated,5
3451,shot900unrelated,5
3452,days1888unrelated,5
3453,journalist2450discuss,5
3454,managua649unrelated,5
3455,pains1828discuss,5
3456,days2175unrelated,5
3457,london2123discuss,5
3458,trip1981unrelated,5
3459,shot2434discuss,5
3460,journalist2524discuss,5
3461,girls1125unrelated,5
3462,journalist1948discuss,5
3463,snowmen26unrelated,5
3464,foley760unrelated,5
3465,girls1019unrelated,5
3466,shot1950unrelated,5
3467,girls992unrelated,5
3468,days181unrelated,5
3469,students1213unrelated,5
3470,shooting1715discuss,5
3471,emwazi1465unrelated,5
3472,biopic1539unrelated,5
3473,female2296unrelated,5
3474,shot1289unrelated,5
3475,days220unrelated,5
3476,pains2269unrelated,5
3477,biopic1966unrelated,5
3478,girls35unrelated,5
3479,managua1722discuss,5
3480,days724unrelated,5
3481,nl,5
3482,girls2314unrelated,5
3483,girls2078unrelated,5
3484,shot195unrelated,5
3485,days2009unrelated,5
3486,days2297unrelated,5
3487,emwazi527unrelated,5
3488,ebola1095unrelated,5
3489,biopic1058unrelated,5
3490,pains1164unrelated,5
3491,pains699unrelated,5
3492,girls2520unrelated,5
3493,managua816unrelated,5
3494,shot2220discuss,5
3495,jobs1234unrelated,5
3496,managua731unrelated,5
3497,girls1003unrelated,5
3498,biopic1588unrelated,5
3499,days1500unrelated,5
3500,trip1221unrelated,5
3501,managua1917unrelated,5
3502,years1318agree,5
3503,female2043unrelated,5
3504,managua40unrelated,5
3505,girls2156unrelated,5
3506,emwazi2328unrelated,5
3507,foley2528discuss,5
3508,kurds2016unrelated,5
3509,female1605unrelated,5
3510,snowmen760unrelated,5
3511,jobs919unrelated,5
3512,foley195unrelated,5
3513,snowmen2317unrelated,5
3514,managua534unrelated,5
3515,students1419unrelated,5
3516,trip2124unrelated,5
3517,girls1906unrelated,5
3518,emwazi1800discuss,5
3519,female2445disagree,5
3520,shot2187unrelated,5
3521,says2307unrelated,5
3522,trip208unrelated,5
3523,emwazi472unrelated,5
3524,jobs2017discuss,5
3525,biopic616unrelated,5
3526,days730unrelated,5
3527,ebola938discuss,5
3528,female1877unrelated,5
3529,girls1603unrelated,5
3530,pains2192unrelated,5
3531,girls125unrelated,5
3532,kurds2252unrelated,5
3533,girls1374unrelated,5
3534,isis693unrelated,5
3535,students1678unrelated,5
3536,palace2478agree,5
3537,foley1966discuss,5
3538,jobs830unrelated,5
3539,managua1071unrelated,5
3540,jobs1368unrelated,5
3541,kurds1938unrelated,5
3542,shot2481discuss,5
3543,days1530unrelated,5
3544,shot1252unrelated,5
3545,foley2450discuss,5
3546,foley913unrelated,5
3547,female398unrelated,5
3548,retracts,5
3549,jobs1939unrelated,5
3550,palace562unrelated,5
3551,kurds2483unrelated,5
3552,days1422unrelated,5
3553,emwazi2033unrelated,5
3554,days1375unrelated,5
3555,students1538unrelated,5
3556,london2165agree,5
3557,ankles2053discuss,5
3558,trip2230unrelated,5
3559,shot2118discuss,5
3560,female2520unrelated,5
3561,emwazi1252unrelated,5
3562,kurds1648unrelated,5
3563,jobs1839unrelated,5
3564,tip51unrelated,5
3565,journalist1744discuss,5
3566,trip2508agree,5
3567,managua586unrelated,5
3568,shot1435unrelated,5
3569,emwazi1427unrelated,5
3570,female858unrelated,5
3571,girls1439unrelated,5
3572,emwazi503unrelated,5
3573,says40unrelated,5
3574,managua1622discuss,5
3575,ebola570unrelated,5
3576,palace2137unrelated,5
3577,jobs1646unrelated,5
3578,kurds666unrelated,5
3579,foley592unrelated,5
3580,documents2423agree,5
3581,palace1184unrelated,5
3582,foley633unrelated,5
3583,snowmen1130unrelated,5
3584,foley125unrelated,5
3585,days1848unrelated,5
3586,video320unrelated,5
3587,pains1760unrelated,5
3588,days2459unrelated,5
3589,emwazi961unrelated,5
3590,students1670unrelated,5
3591,students2360unrelated,5
3592,trip2022unrelated,5
3593,shooting1934discuss,5
3594,kurds2509discuss,5
3595,foley2386discuss,5
3596,shot1974unrelated,5
3597,palace1374unrelated,5
3598,managua1627unrelated,5
3599,foley1478unrelated,5
3600,hair1769discuss,5
3601,shot1438unrelated,5
3602,emwazi2123discuss,5
3603,tip1017unrelated,5
3604,managua2264discuss,5
3605,students1351unrelated,5
3606,girls903unrelated,5
3607,managua1213disagree,5
3608,journalist1721discuss,5
3609,managua1731agree,5
3610,students2342discuss,5
3611,managua1179unrelated,5
3612,students1269unrelated,5
3613,shot958unrelated,5
3614,tip472unrelated,5
3615,jobs2343discuss,5
3616,shot1481unrelated,5
3617,foley1237unrelated,5
3618,girls1541unrelated,5
3619,shot2234unrelated,5
3620,emwazi1489discuss,5
3621,female887unrelated,5
3622,shooting1776discuss,5
3623,pains2058unrelated,5
3624,shot2149discuss,5
3625,girls171unrelated,5
3626,biopic2272unrelated,5
3627,emwazi1724discuss,5
3628,biopic2124unrelated,5
3629,shot776unrelated,5
3630,students1825unrelated,5
3631,managua1790discuss,5
3632,kurds2116unrelated,5
3633,managua2154discuss,5
3634,managua373unrelated,5
3635,hopeless,5
3636,romantic,5
3637,sport,5
3638,hall,5
3639,proposal,5
3640,stunt,5
3641,girls298unrelated,5
3642,kurds2223unrelated,5
3643,managua1744unrelated,5
3644,tip781unrelated,5
3645,pains1597unrelated,5
3646,girls2530discuss,5
3647,shooting1817discuss,5
3648,palace1560unrelated,5
3649,pains2009unrelated,5
3650,emwazi1939discuss,5
3651,days859unrelated,5
3652,shot2248unrelated,5
3653,foley626unrelated,5
3654,shot121unrelated,5
3655,shot2287discuss,5
3656,emwazi2184unrelated,5
3657,border2249agree,5
3658,emwazi2349agree,5
3659,managua1948unrelated,5
3660,shot662unrelated,5
3661,unbearable,5
3662,carolling,5
3663,shefford,5
3664,gagged,5
3665,foley1966agree,5
3666,palace1575unrelated,5
3667,girls320unrelated,5
3668,shot968unrelated,5
3669,border2249discuss,5
3670,hoax1293unrelated,5
3671,pains1891unrelated,5
3672,border2016discuss,5
3673,ebola1355discuss,5
3674,tip2532agree,5
3675,bidding,5
3676,foley1649unrelated,5
3677,border2385agree,5
3678,shot1934discuss,5
3679,days1708unrelated,5
3680,trip313unrelated,5
3681,shot472unrelated,5
3682,managua2307unrelated,5
3683,pains2479discuss,5
3684,female1212unrelated,5
3685,jobs35unrelated,5
3686,shot2044unrelated,5
3687,foley8unrelated,5
3688,tip1699unrelated,5
3689,emwazi1543unrelated,5
3690,kurds1026unrelated,5
3691,biopic626unrelated,5
3692,pains2388unrelated,5
3693,shot2020unrelated,5
3694,students1148unrelated,5
3695,days1549unrelated,5
3696,border1012discuss,5
3697,foley2434unrelated,5
3698,students1740unrelated,5
3699,kurds1708unrelated,5
3700,emwazi2125unrelated,5
3701,trip557unrelated,5
3702,managua10unrelated,5
3703,female2515agree,5
3704,foley572unrelated,5
3705,foley2524agree,5
3706,girls402unrelated,5
3707,shot1786unrelated,5
3708,shot2403unrelated,5
3709,jobs1702unrelated,5
3710,pains220unrelated,5
3711,jobs296unrelated,5
3712,foley2067discuss,5
3713,managua1900unrelated,5
3714,managua269unrelated,5
3715,emwazi2165agree,5
3716,managua388unrelated,5
3717,jobs932unrelated,5
3718,foley2386agree,5
3719,students712unrelated,5
3720,shot346unrelated,5
3721,days43unrelated,5
3722,pains391unrelated,5
3723,hair1867discuss,5
3724,kurds1572unrelated,5
3725,shot450unrelated,5
3726,shot2354unrelated,5
3727,female2328unrelated,5
3728,girls2088unrelated,5
3729,female1048unrelated,5
3730,jobs1077unrelated,5
3731,managua1913agree,5
3732,shot844unrelated,5
3733,iraq1040unrelated,4
3734,condom1212unrelated,4
3735,dinner1547unrelated,4
3736,lebanon254unrelated,4
3737,foley1471discuss,4
3738,video467unrelated,4
3739,powered,4
3740,hoax2022unrelated,4
3741,iraq139unrelated,4
3742,girls2356discuss,4
3743,9111699unrelated,4
3744,biopic1846disagree,4
3745,able,4
3746,appointment,4
3747,video1681unrelated,4
3748,ebola707unrelated,4
3749,condom788unrelated,4
3750,video2305agree,4
3751,magneto2415discuss,4
3752,grave1912discuss,4
3753,detroit621unrelated,4
3754,air2497discuss,4
3755,shortly,4
3756,syria304unrelated,4
3757,foley1202discuss,4
3758,video1395unrelated,4
3759,foley1314discuss,4
3760,diagnostic,4
3761,allow,4
3762,smart,4
3763,band,4
3764,belongings144unrelated,4
3765,emwazi1346discuss,4
3766,hair1738discuss,4
3767,iraq2404unrelated,4
3768,dinner1605unrelated,4
3769,iraq26unrelated,4
3770,iraq115unrelated,4
3771,magneto1372unrelated,4
3772,detroit1673unrelated,4
3773,air1863unrelated,4
3774,lebanon530unrelated,4
3775,condom2152unrelated,4
3776,grave1148unrelated,4
3777,hoax1423unrelated,4
3778,video1948unrelated,4
3779,iraq1295unrelated,4
3780,iraq2070unrelated,4
3781,trekking,4
3782,video2370unrelated,4
3783,creatures686unrelated,4
3784,iraq1358unrelated,4
3785,contract1787unrelated,4
3786,hoax1349unrelated,4
3787,female1849agree,4
3788,air480unrelated,4
3789,scotland2225discuss,4
3790,shot1715discuss,4
3791,journalist991discuss,4
3792,ebola992discuss,4
3793,grave1613discuss,4
3794,contract2508unrelated,4
3795,video1549unrelated,4
3796,creatures932unrelated,4
3797,lebanon1789unrelated,4
3798,iraq2047discuss,4
3799,female1407agree,4
3800,parliament1466unrelated,4
3801,iraq1549unrelated,4
3802,hoax487unrelated,4
3803,57824agree,4
3804,iraq2526unrelated,4
3805,foley1336discuss,4
3806,journalist1288discuss,4
3807,iraq1547unrelated,4
3808,air1545unrelated,4
3809,iraq874unrelated,4
3810,hoax2341agree,4
3811,isis1299unrelated,4
3812,belongings304unrelated,4
3813,border1890agree,4
3814,condom2123unrelated,4
3815,quietly,4
3816,fixed,4
3817,parliament2269unrelated,4
3818,video1820unrelated,4
3819,grave61unrelated,4
3820,journalist2386discuss,4
3821,jobs1157discuss,4
3822,9111660unrelated,4
3823,isis1949unrelated,4
3824,somalia1423agree,4
3825,video1940unrelated,4
3826,grave1825unrelated,4
3827,video855unrelated,4
3828,dinner505unrelated,4
3829,iraq2096discuss,4
3830,grave1213unrelated,4
3831,lebanon170unrelated,4
3832,iraq704unrelated,4
3833,iraq1347unrelated,4
3834,parliament401unrelated,4
3835,border1185discuss,4
3836,condom119unrelated,4
3837,biopic2211disagree,4
3838,isis1197unrelated,4
3839,lebanon682unrelated,4
3840,magneto844unrelated,4
3841,belongings2483agree,4
3842,lebanon1125unrelated,4
3843,detroit1807unrelated,4
3844,scotland1756discuss,4
3845,shot1916discuss,4
3846,dinner2251unrelated,4
3847,air1049unrelated,4
3848,iraq533unrelated,4
3849,biopic1841disagree,4
3850,9111073unrelated,4
3851,iraq2147discuss,4
3852,911723unrelated,4
3853,syria1234unrelated,4
3854,detroit1751discuss,4
3855,isis2296unrelated,4
3856,says269unrelated,4
3857,palace1258agree,4
3858,mistress,4
3859,senseless,4
3860,backlash,4
3861,booming,4
3862,concubine,4
3863,claims220unrelated,4
3864,ebola781unrelated,4
3865,creatures240unrelated,4
3866,grave295unrelated,4
3867,video1569unrelated,4
3868,dinner1176unrelated,4
3869,jobs1131discuss,4
3870,say1125unrelated,4
3871,hoax321unrelated,4
3872,iraq2287unrelated,4
3873,foley1589discuss,4
3874,condom1853unrelated,4
3875,bbc,4
3876,lebanon845unrelated,4
3877,condom242unrelated,4
3878,iraq2109unrelated,4
3879,foley991discuss,4
3880,grammy,4
3881,starring,4
3882,grave1678unrelated,4
3883,iraq1873unrelated,4
3884,creatures2152unrelated,4
3885,unveil,4
3886,finalize,4
3887,creatures1832disagree,4
3888,iraq1288discuss,4
3889,creatures1408unrelated,4
3890,biopic1141discuss,4
3891,border1890discuss,4
3892,iraq2388discuss,4
3893,shooting1446discuss,4
3894,detroit1789unrelated,4
3895,biopic1299disagree,4
3896,air727unrelated,4
3897,isis1808unrelated,4
3898,lebanon2360unrelated,4
3899,dinner500unrelated,4
3900,video643unrelated,4
3901,video359unrelated,4
3902,lebanon1943unrelated,4
3903,little,4
3904,coat,4
3905,girls2463discuss,4
3906,dinner2463unrelated,4
3907,iraq984unrelated,4
3908,detroit137unrelated,4
3909,magneto2203discuss,4
3910,9111574unrelated,4
3911,ebola2306unrelated,4
3912,tip2122agree,4
3913,zehafbibeau1178discuss,4
3914,detroit2431unrelated,4
3915,lebanon2042unrelated,4
3916,myriad,4
3917,video1009unrelated,4
3918,somalia1610agree,4
3919,border742discuss,4
3920,911299unrelated,4
3921,iraq1982unrelated,4
3922,detroit1671discuss,4
3923,grave1849unrelated,4
3924,ebola1843unrelated,4
3925,contract1198unrelated,4
3926,foley1658agree,4
3927,hoax1502unrelated,4
3928,iraq1857unrelated,4
3929,air1234unrelated,4
3930,lebanon1875unrelated,4
3931,iraq1574unrelated,4
3932,detroit529unrelated,4
3933,ankles1465discuss,4
3934,syria2469discuss,4
3935,contract2133unrelated,4
3936,detroit1311unrelated,4
3937,documents2033discuss,4
3938,9111489unrelated,4
3939,reports633unrelated,4
3940,syria1802unrelated,4
3941,hoax1012unrelated,4
3942,video1996agree,4
3943,shot1817discuss,4
3944,lebanon651unrelated,4
3945,grave1351unrelated,4
3946,911126unrelated,4
3947,condom2240unrelated,4
3948,belongings1853agree,4
3949,contract158unrelated,4
3950,tor1589unrelated,4
3951,journalist1116discuss,4
3952,iraq2261unrelated,4
3953,say1883unrelated,4
3954,video321unrelated,4
3955,syria909unrelated,4
3956,air879unrelated,4
3957,9111681unrelated,4
3958,iraq2115unrelated,4
3959,air2509unrelated,4
3960,isis803unrelated,4
3961,shooting1461discuss,4
3962,video2492unrelated,4
3963,911846unrelated,4
3964,hoax2326agree,4
3965,video344unrelated,4
3966,magneto1317unrelated,4
3967,somalia2374agree,4
3968,detroit2135discuss,4
3969,managua1068discuss,4
3970,9111384unrelated,4
3971,condom703unrelated,4
3972,grave2375unrelated,4
3973,students1912discuss,4
3974,iraq1744discuss,4
3975,isis80unrelated,4
3976,creatures1905agree,4
3977,tor1104unrelated,4
3978,grave1269unrelated,4
3979,iraq1569unrelated,4
3980,syria2186unrelated,4
3981,magneto1426unrelated,4
3982,iraq826unrelated,4
3983,iraq1251unrelated,4
3984,parliament373unrelated,4
3985,ebola1349unrelated,4
3986,parliament1253unrelated,4
3987,female1227disagree,4
3988,condom2498unrelated,4
3989,iraq1721discuss,4
3990,days2293discuss,4
3991,iraq2495discuss,4
3992,condom609unrelated,4
3993,iraq2127unrelated,4
3994,palace1647agree,4
3995,belongings382unrelated,4
3996,female1521disagree,4
3997,lebanon404unrelated,4
3998,iraq511unrelated,4
3999,9111438unrelated,4
4000,ebola99unrelated,4
4001,foley1598discuss,4
4002,tor1461unrelated,4
4003,says220unrelated,4
4004,grave251unrelated,4
4005,condom1477unrelated,4
4006,landfill,4
4007,grave683unrelated,4
4008,tor277unrelated,4
4009,ebola1226unrelated,4
4010,tip1358agree,4
4011,isis1224unrelated,4
4012,9111575unrelated,4
4013,grave2342discuss,4
4014,syria933unrelated,4
4015,kurds2397discuss,4
4016,hoax1435unrelated,4
4017,belongings1642agree,4
4018,9111083unrelated,4
4019,isis513unrelated,4
4020,worldwide,4
4021,ebola936discuss,4
4022,hoax722unrelated,4
4023,parliament964unrelated,4
4024,foley1011discuss,4
4025,iraq7unrelated,4
4026,iraq938unrelated,4
4027,lebanon1471unrelated,4
4028,ankles1480discuss,4
4029,border1931discuss,4
4030,snowmen1266discuss,4
4031,9111588unrelated,4
4032,iraq1361unrelated,4
4033,shot2235discuss,4
4034,magneto1839unrelated,4
4035,condom367unrelated,4
4036,creatures1651agree,4
4037,grave1538unrelated,4
4038,iraq1905unrelated,4
4039,detroit1939unrelated,4
4040,grave1822discuss,4
4041,iraq539unrelated,4
4042,virus1385unrelated,4
4043,iraq1786unrelated,4
4044,condom608unrelated,4
4045,hoax2502agree,4
4046,foley1206discuss,4
4047,detroit1790unrelated,4
4048,iraq1948discuss,4
4049,border2016agree,4
4050,biopic1226disagree,4
4051,parliament2410discuss,4
4052,creatures2348unrelated,4
4053,iraq1009unrelated,4
4054,detroit964unrelated,4
4055,london1939discuss,4
4056,video2061agree,4
4057,foley1530discuss,4
4058,syria35unrelated,4
4059,contract2489discuss,4
4060,lebanon691unrelated,4
4061,condom698unrelated,4
4062,pains1720discuss,4
4063,9111644unrelated,4
4064,belongings1198unrelated,4
4065,airstrike60unrelated,4
4066,journalist1093discuss,4
4067,border1931disagree,4
4068,shot2345discuss,4
4069,parliament2338unrelated,4
4070,isis1459unrelated,4
4071,iraq1720unrelated,4
4072,iraq524unrelated,4
4073,female1055agree,4
4074,creatures2370disagree,4
4075,9111022unrelated,4
4076,journalist1011discuss,4
4077,condom1642unrelated,4
4078,somalia1306agree,4
4079,movie1897unrelated,4
4080,iraq2525unrelated,4
4081,belongings695unrelated,4
4082,border871discuss,4
4083,grave1670unrelated,4
4084,foley1580discuss,4
4085,iraq1679discuss,4
4086,hoax2252unrelated,4
4087,parliament1659discuss,4
4088,lebanon1913unrelated,4
4089,tor1280unrelated,4
4090,iraq11unrelated,4
4091,border1764discuss,4
4092,iraq1166unrelated,4
4093,grave2385unrelated,4
4094,hoax498unrelated,4
4095,creatures2002unrelated,4
4096,detroit483unrelated,4
4097,belongings650unrelated,4
4098,dinner1817unrelated,4
4099,parliament633unrelated,4
4100,detroit1494unrelated,4
4101,syria1081unrelated,4
4102,zehafbibeau1329discuss,4
4103,belongings424unrelated,4
4104,iraq1627unrelated,4
4105,belongings347unrelated,4
4106,magneto2109discuss,4
4107,belongings54unrelated,4
4108,hoax2266unrelated,4
4109,contract2476unrelated,4
4110,contract169unrelated,4
4111,lebanon1787unrelated,4
4112,grave1740unrelated,4
4113,parliament1988unrelated,4
4114,syria1361unrelated,4
4115,video676unrelated,4
4116,detroit692unrelated,4
4117,hoax690unrelated,4
4118,grave2334discuss,4
4119,dinner737unrelated,4
4120,dinner640unrelated,4
4121,detroit2062discuss,4
4122,parliament0unrelated,4
4123,tor503unrelated,4
4124,lebanon72unrelated,4
4125,creatures1835unrelated,4
4126,contract1385unrelated,4
4127,iraq1351unrelated,4
4128,belongings269unrelated,4
4129,foley933discuss,4
4130,ankles1296discuss,4
4131,magneto1637unrelated,4
4132,zehafbibeau2246agree,4
4133,hoax2175unrelated,4
4134,magneto308unrelated,4
4135,grave1419unrelated,4
4136,tor1314unrelated,4
4137,female1549disagree,4
4138,iraq2304unrelated,4
4139,shooting1564discuss,4
4140,detroit702unrelated,4
4141,dinner832unrelated,4
4142,parliament595unrelated,4
4143,detroit1737discuss,4
4144,detroit280unrelated,4
4145,detroit251unrelated,4
4146,gmo,4
4147,iraq2130unrelated,4
4148,creatures2473unrelated,4
4149,years1162agree,4
4150,syria1400unrelated,4
4151,girls2403discuss,4
4152,reports195unrelated,4
4153,9112317unrelated,4
4154,air45unrelated,4
4155,grave2360unrelated,4
4156,detroit734unrelated,4
4157,detroit2519discuss,4
4158,detroit2090unrelated,4
4159,iraq2453unrelated,4
4160,isis1009unrelated,4
4161,iraq1120unrelated,4
4162,detroit87unrelated,4
4163,9112448discuss,4
4164,palace2424agree,4
4165,grave712unrelated,4
4166,ebola2501agree,4
4167,detroit2055unrelated,4
4168,grave761unrelated,4
4169,belongings2523agree,4
4170,dinner2130discuss,4
4171,snowmen2167agree,4
4172,syria1170unrelated,4
4173,9112309unrelated,4
4174,detroit1338unrelated,4
4175,magneto244unrelated,4
4176,belongings530unrelated,4
4177,video742unrelated,4
4178,parliament1325unrelated,4
4179,iraq2175unrelated,4
4180,ebola846discuss,4
4181,hoax2520unrelated,4
4182,syria2413unrelated,4
4183,magneto1503unrelated,4
4184,lebanon205unrelated,4
4185,video2132disagree,4
4186,hair1533discuss,4
4187,air1679unrelated,4
4188,hoax2523unrelated,4
4189,grave324unrelated,4
4190,video2296unrelated,4
4191,kurds2404discuss,4
4192,video2240unrelated,4
4193,trip2504agree,4
4194,creatures1104unrelated,4
4195,lebanon1883unrelated,4
4196,snowmen2456agree,4
4197,pains2492agree,4
4198,parliament2252unrelated,4
4199,parliament892unrelated,4
4200,creatures2297agree,4
4201,biopic1131discuss,4
4202,lebanon365unrelated,4
4203,ebola1519unrelated,4
4204,magneto1006unrelated,4
4205,video941unrelated,4
4206,biopic2211agree,4
4207,hair1646discuss,4
4208,him1400unrelated,4
4209,foley2327discuss,4
4210,female1303disagree,4
