,0,1
3249,guitarist,8
3250,foley1679discuss,8
3251,ankles2441unrelated,8
3252,hoax2240unrelated,8
3253,original,8
3254,consistency,8
3255,disconnects,8
3256,wildly,8
3257,disagreements,8
3258,emails,8
3259,shooting2317discuss,8
3260,ski,8
3261,resort,8
3262,stored,8
3263,ebola2060discuss,8
3264,timetable,8
3265,paramedics,8
3266,transporting,8
3267,exhibiting,8
3268,ankles524unrelated,8
3269,ankles1097unrelated,8
3270,biopic2017discuss,8
3271,scotland2309discuss,8
3272,ankles2385unrelated,8
3273,ankles2087unrelated,8
3274,shooting2345discuss,8
3275,ankles2141unrelated,8
3276,ankles2417discuss,8
3277,ankles1103unrelated,8
3278,ankles1457unrelated,8
3279,terrify,8
3280,shooting2287discuss,8
3281,ebola1689discuss,8
3282,foley1721discuss,8
3283,ankles2344unrelated,8
3284,ankles505unrelated,8
3285,572035agree,8
3286,strolls,8
3287,forest,8
3288,portal,8
3289,publishes,8
3290,ankles1634unrelated,8
3291,journalist1385unrelated,7
3292,journalist874unrelated,7
3293,ubs,7
3294,survey,7
3295,expects,7
3296,fiscal,7
3297,journalist1347unrelated,7
3298,shooting2235discuss,7
3299,palestine,7
3300,accuses,7
3301,flooding,7
3302,forcing,7
3303,kurds693unrelated,7
3304,journalist7unrelated,7
3305,port,7
3306,571831agree,7
3307,border2367discuss,7
3308,journalist1009unrelated,7
3309,somalia1921unrelated,7
3310,journalist984unrelated,7
3311,somalia1746unrelated,7
3312,somalia1936unrelated,7
3313,journalist1574unrelated,7
3314,shooting2220discuss,7
3315,journalist1569unrelated,7
3316,unluckiest,7
3317,somalia1853unrelated,7
3318,plus,7
3319,journalist938unrelated,7
3320,somalia2364discuss,7
3321,somalia1543unrelated,7
3322,journalist26unrelated,7
3323,journalist533unrelated,7
3324,journalist1295unrelated,7
3325,journalist1251unrelated,7
3326,word,7
3327,sexist,7
3328,promotes,7
3329,somalia1355unrelated,7
3330,journalist1120unrelated,7
3331,ankles2153discuss,7
3332,journalist524unrelated,7
3333,somalia882unrelated,7
3334,journalist1547unrelated,7
3335,shooting2250discuss,7
3336,journalist1786unrelated,7
3337,ebola1669discuss,7
3338,somalia1869unrelated,7
3339,journalist11unrelated,7
3340,journalist2261unrelated,7
3341,somalia1024unrelated,7
3342,stripped,7
3343,journalist1358unrelated,7
3344,journalist704unrelated,7
3345,years686unrelated,7
3346,journalist826unrelated,7
3347,journalist2070unrelated,7
3348,journalist2453unrelated,7
3349,journalist115unrelated,7
3350,journalist2115unrelated,7
3351,years217unrelated,7
3352,journalist511unrelated,7
3353,journalist1361unrelated,7
3354,citi,7
3355,550,7
3356,950,7
3357,ankles1972discuss,7
3358,somalia741unrelated,7
3359,journalist1549unrelated,7
3360,ebola1615discuss,7
3361,newfoundland,7
3362,pledge,7
3363,journalist2526unrelated,7
3364,years1844unrelated,7
3365,years1213unrelated,7
3366,scotland2192discuss,7
3367,journalist2127unrelated,7
3368,years2441agree,7
3369,journalist1040unrelated,7
3370,somalia2268unrelated,7
3371,spec,7
3372,leak,7
3373,par,7
3374,android,7
3375,somalia1931unrelated,7
3376,somalia941unrelated,7
3377,years1323unrelated,7
3378,10000,7
3379,journalist1166unrelated,7
3380,years844unrelated,7
3381,journalist2287unrelated,7
3382,years860unrelated,7
3383,somalia2506unrelated,7
3384,journalist2404unrelated,7
3385,years1242unrelated,7
3386,journalist2525unrelated,7
3387,journalist2495discuss,7
3388,analyst,7
3389,shooting2149discuss,7
3390,journalist2296unrelated,7
3391,developing,7
3392,software,7
3393,ties,7
3394,somalia60unrelated,7
3395,years72unrelated,7
3396,border2385discuss,7
3397,weightlessness,7
3398,journalist2109unrelated,7
3399,barred,7
3400,awards,7
3401,journalist1982unrelated,7
3402,journalist1351unrelated,7
3403,journalist2388discuss,7
3404,years7unrelated,7
3405,journalist1720unrelated,7
3406,journalist1627unrelated,7
3407,journalist1034unrelated,7
3408,journalist2130unrelated,7
3409,journalist2304unrelated,7
3410,journalist1857unrelated,7
3411,journalist1873unrelated,7
3412,locations,7
3413,spurned,7
3414,journalist139unrelated,7
3415,somalia646unrelated,7
3416,ankles2022discuss,7
3417,journalist1905unrelated,7
3418,busted,7
3419,journalist539unrelated,7
3420,ebola1778discuss,7
3421,richest,6
3422,pornstar,6
3423,5m,6
3424,unwrapping,6
3425,toys,6
3426,london472unrelated,6
3427,hoax2313unrelated,6
3428,difficulty,6
3429,needs,6
3430,years2134agree,6
3431,zehafbibeau804unrelated,6
3432,says524unrelated,6
3433,hair867unrelated,6
3434,london527unrelated,6
3435,hair1289unrelated,6
3436,london1543unrelated,6
3437,rain,6
3438,poncho,6
3439,zehafbibeau530unrelated,6
3440,hair431unrelated,6
3441,accusing,6
3442,prof,6
3443,london81unrelated,6
3444,zehafbibeau1266unrelated,6
3445,documents1278unrelated,6
3446,foley1288discuss,6
3447,hair161unrelated,6
3448,london1815unrelated,6
3449,newborn,6
3450,hair304unrelated,6
3451,hair22unrelated,6
3452,london1437unrelated,6
3453,zehafbibeau431unrelated,6
3454,london2184unrelated,6
3455,documents2330unrelated,6
3456,zehafbibeau2302unrelated,6
3457,hair2476discuss,6
3458,london1252unrelated,6
3459,london1308unrelated,6
3460,documents2163unrelated,6
3461,zehafbibeau1883unrelated,6
3462,years1951agree,6
3463,journalist2147discuss,6
3464,london2470unrelated,6
3465,driving,6
3466,round,6
3467,shaped,6
3468,london2328unrelated,6
3469,ankles1854discuss,6
3470,london1107unrelated,6
3471,airstrike1921unrelated,6
3472,given,6
3473,hair1923unrelated,6
3474,somalia1982discuss,6
3475,firstyear,6
3476,571556discuss,6
3477,zehafbibeau2002unrelated,6
3478,hair2184unrelated,6
3479,documents1413unrelated,6
3480,london1256unrelated,6
3481,hair2088discuss,6
3482,iraq1385unrelated,6
3483,zehafbibeau107unrelated,6
3484,zehafbibeau186unrelated,6
3485,london1933unrelated,6
3486,journalist2096discuss,6
3487,documents1155unrelated,6
3488,london2125unrelated,6
3489,london2202discuss,6
3490,london2531unrelated,6
3491,documents221unrelated,6
3492,571637agree,6
3493,foley634unrelated,6
3494,zehafbibeau1458unrelated,6
3495,girls40unrelated,6
3496,hair513unrelated,6
3497,zehafbibeau2134unrelated,6
3498,whopping,6
3499,hair1787unrelated,6
3500,hennings,6
3501,invokes,6
3502,london503unrelated,6
3503,hair2303unrelated,6
3504,london77unrelated,6
3505,zehafbibeau1751unrelated,6
3506,documents1224unrelated,6
3507,documents2061unrelated,6
3508,zehafbibeau1739unrelated,6
3509,foley1116discuss,6
3510,hoax195unrelated,6
3511,think,6
3512,hair689unrelated,6
3513,documents906unrelated,6
3514,says1948unrelated,6
3515,biopic2410unrelated,6
3516,hair2276discuss,6
3517,london1465unrelated,6
3518,kobane,6
3519,undersiege,6
3520,crude,6
3521,rocket,6
3522,ebola1122discuss,6
3523,border1398discuss,6
3524,shooting2118discuss,6
3525,foley2524discuss,6
3526,london1427unrelated,6
3527,london961unrelated,6
3528,hair403unrelated,6
3529,571190agree,6
3530,zehafbibeau2256unrelated,6
3531,biopic1217discuss,6
3532,london2033unrelated,6
3533,zehafbibeau2087unrelated,6
3534,ignite,6
3535,global,6
3536,scotland2148discuss,6
3537,zehafbibeau205unrelated,6
3538,ebola1040discuss,6
3539,iraq1034unrelated,6
3540,london2501unrelated,6
3541,ebola1506discuss,6
3542,kurds2176unrelated,5
3543,iraq2296unrelated,5
3544,shot1808unrelated,5
3545,shot1832unrelated,5
3546,girls2045unrelated,5
3547,kurds2448unrelated,5
3548,snowmen35unrelated,5
3549,emwazi1107unrelated,5
3550,journalist2047discuss,5
3551,days214unrelated,5
3552,managua1795unrelated,5
3553,jobs2455discuss,5
3554,documents2054discuss,5
3555,jobs2097unrelated,5
3556,emwazi1780discuss,5
3557,shooting1605discuss,5
3558,border2367disagree,5
3559,girls2096unrelated,5
3560,biopic646unrelated,5
3561,jobs1658unrelated,5
3562,shot1803unrelated,5
3563,emwazi1374agree,5
3564,shooting1818discuss,5
3565,managua1825discuss,5
3566,days2338discuss,5
3567,jobs1217discuss,5
3568,managua220unrelated,5
3569,students761unrelated,5
3570,jobs574unrelated,5
3571,managua345unrelated,5
3572,emwazi2202discuss,5
3573,managua1249discuss,5
3574,students251unrelated,5
3575,palace2519unrelated,5
3576,shot1921unrelated,5
3577,biopic1642unrelated,5
3578,jobs1296unrelated,5
3579,tip542unrelated,5
3580,shot2317discuss,5
3581,managua2118unrelated,5
3582,girls1372unrelated,5
3583,jobs687unrelated,5
3584,emwazi2501unrelated,5
3585,pains1480unrelated,5
3586,syria524unrelated,5
3587,video1934unrelated,5
3588,snowmen1950unrelated,5
3589,ebola1175discuss,5
3590,emwazi1308unrelated,5
3591,jobs1406unrelated,5
3592,days962unrelated,5
3593,emwazi2470unrelated,5
3594,female2142unrelated,5
3595,foley2067agree,5
3596,jobs1294unrelated,5
3597,managua1594disagree,5
3598,girls244unrelated,5
3599,foley1263unrelated,5
3600,managua2475disagree,5
3601,palace2480discuss,5
3602,emwazi1256unrelated,5
3603,biopic1707unrelated,5
3604,managua2129unrelated,5
3605,syria1009unrelated,5
3606,emwazi1815unrelated,5
3607,students324unrelated,5
3608,jobs286unrelated,5
3609,shot456unrelated,5
3610,emwazi1424discuss,5
3611,female34unrelated,5
3612,students61unrelated,5
3613,shot1893unrelated,5
3614,kurds1239unrelated,5
3615,girls459unrelated,5
3616,kurds305unrelated,5
3617,days959unrelated,5
3618,shooting1692discuss,5
3619,emwazi1437unrelated,5
3620,foley1303unrelated,5
3621,girls304unrelated,5
3622,managua1661discuss,5
3623,snowmen2287unrelated,5
3624,kurds2213unrelated,5
3625,zehafbibeau1866discuss,5
3626,shot1403unrelated,5
3627,students1849unrelated,5
3628,kurds1785unrelated,5
3629,managua524unrelated,5
3630,snowmen1090unrelated,5
3631,students683unrelated,5
3632,trip612unrelated,5
3633,kurds168unrelated,5
3634,jobs1897unrelated,5
3635,trip1408unrelated,5
3636,snowmen942unrelated,5
3637,girls1661unrelated,5
3638,days1826unrelated,5
3639,students2375unrelated,5
3640,somalia1835discuss,5
3641,57993agree,5
3642,female169unrelated,5
3643,supposedly,5
3644,wins,5
3645,produce,5
3646,female2265unrelated,5
3647,managua757unrelated,5
3648,jobs630unrelated,5
3649,girls2192unrelated,5
3650,trip571unrelated,5
3651,shot2250discuss,5
3652,managua1817unrelated,5
3653,palace513unrelated,5
3654,foley2295unrelated,5
3655,girls821unrelated,5
3656,trip499unrelated,5
3657,days1271unrelated,5
3658,jobs137unrelated,5
3659,kurds2336unrelated,5
3660,journalist1679discuss,5
3661,emwazi77unrelated,5
3662,kurds816unrelated,5
3663,dzhokhar,5
3664,tsarnaev,5
3665,blinded,5
3666,foley975unrelated,5
3667,girls1883unrelated,5
3668,girls1697unrelated,5
3669,zehafbibeau1442discuss,5
3670,managua1073discuss,5
3671,foley1093discuss,5
3672,shooting1916discuss,5
3673,emwazi2531unrelated,5
3674,biopic1746discuss,5
3675,girls34unrelated,5
3676,biopic1157discuss,5
3677,snowmen599unrelated,5
3678,shot1299unrelated,5
3679,service2434unrelated,5
3680,girls344unrelated,5
3681,managua1573disagree,5
3682,foley591unrelated,5
3683,emwazi81unrelated,5
3684,female2240agree,5
3685,jobs571unrelated,5
3686,foley1747agree,5
3687,girls206unrelated,5
3688,days1210unrelated,5
3689,students2385unrelated,5
3690,students2334discuss,5
3691,biopic1197unrelated,5
3692,snowmen1498discuss,5
3693,london2349agree,5
3694,shot2313unrelated,5
3695,kurds104unrelated,5
3696,biopic388unrelated,5
3697,days1709unrelated,5
3698,jobs1854unrelated,5
3699,managua971unrelated,5
3700,emwazi1933unrelated,5
3701,girls800unrelated,5
3702,trip821unrelated,5
3703,managua724unrelated,5
3704,foley2450agree,5
3705,biopic1157unrelated,5
3706,shot321unrelated,5
3707,girls381unrelated,5
3708,female615unrelated,5
3709,girls1506unrelated,5
3710,managua2155unrelated,5
3711,female478unrelated,5
3712,shot132unrelated,5
3713,students295unrelated,5
3714,biopic1575discuss,5
3715,trip1277unrelated,5
3716,syria2367unrelated,5
3717,kurds2009unrelated,5
3718,shot900unrelated,5
3719,days1888unrelated,5
3720,journalist2450discuss,5
3721,managua649unrelated,5
3722,pains1828discuss,5
3723,days2175unrelated,5
3724,london2123discuss,5
3725,trip1981unrelated,5
3726,shot2434discuss,5
3727,journalist2524discuss,5
3728,girls1125unrelated,5
3729,journalist1948discuss,5
3730,snowmen26unrelated,5
3731,foley760unrelated,5
3732,girls1019unrelated,5
3733,shot1950unrelated,5
3734,girls992unrelated,5
3735,days181unrelated,5
3736,students1213unrelated,5
3737,shooting1715discuss,5
3738,emwazi1465unrelated,5
3739,biopic1539unrelated,5
3740,female2296unrelated,5
3741,shot1289unrelated,5
3742,days220unrelated,5
3743,pains2269unrelated,5
3744,biopic1966unrelated,5
3745,girls35unrelated,5
3746,managua1722discuss,5
3747,days724unrelated,5
3748,nl,5
3749,girls2314unrelated,5
3750,girls2078unrelated,5
3751,shot195unrelated,5
3752,days2009unrelated,5
3753,days2297unrelated,5
3754,emwazi527unrelated,5
3755,ebola1095unrelated,5
3756,biopic1058unrelated,5
3757,pains1164unrelated,5
3758,pains699unrelated,5
3759,girls2520unrelated,5
3760,managua816unrelated,5
3761,shot2220discuss,5
3762,jobs1234unrelated,5
3763,managua731unrelated,5
3764,girls1003unrelated,5
3765,biopic1588unrelated,5
3766,days1500unrelated,5
3767,trip1221unrelated,5
3768,managua1917unrelated,5
3769,years1318agree,5
3770,female2043unrelated,5
3771,managua40unrelated,5
3772,girls2156unrelated,5
3773,emwazi2328unrelated,5
3774,foley2528discuss,5
3775,kurds2016unrelated,5
3776,female1605unrelated,5
3777,snowmen760unrelated,5
3778,jobs919unrelated,5
3779,foley195unrelated,5
3780,snowmen2317unrelated,5
3781,managua534unrelated,5
3782,students1419unrelated,5
3783,trip2124unrelated,5
3784,girls1906unrelated,5
3785,emwazi1800discuss,5
3786,female2445disagree,5
3787,shot2187unrelated,5
3788,says2307unrelated,5
3789,trip208unrelated,5
3790,emwazi472unrelated,5
3791,jobs2017discuss,5
3792,biopic616unrelated,5
3793,days730unrelated,5
3794,ebola938discuss,5
3795,female1877unrelated,5
3796,girls1603unrelated,5
3797,pains2192unrelated,5
3798,girls125unrelated,5
3799,kurds2252unrelated,5
3800,girls1374unrelated,5
3801,isis693unrelated,5
3802,students1678unrelated,5
3803,palace2478agree,5
3804,foley1966discuss,5
3805,jobs830unrelated,5
3806,managua1071unrelated,5
3807,jobs1368unrelated,5
3808,kurds1938unrelated,5
3809,shot2481discuss,5
3810,days1530unrelated,5
3811,shot1252unrelated,5
3812,foley2450discuss,5
3813,foley913unrelated,5
3814,female398unrelated,5
3815,retracts,5
3816,email,5
3817,jobs1939unrelated,5
3818,palace562unrelated,5
3819,kurds2483unrelated,5
3820,days1422unrelated,5
3821,emwazi2033unrelated,5
3822,days1375unrelated,5
3823,students1538unrelated,5
3824,london2165agree,5
3825,ankles2053discuss,5
3826,trip2230unrelated,5
3827,shot2118discuss,5
3828,female2520unrelated,5
3829,emwazi1252unrelated,5
3830,kurds1648unrelated,5
3831,jobs1839unrelated,5
3832,tip51unrelated,5
3833,journalist1744discuss,5
3834,trip2508agree,5
3835,managua586unrelated,5
3836,shot1435unrelated,5
3837,emwazi1427unrelated,5
3838,female858unrelated,5
3839,girls1439unrelated,5
3840,emwazi503unrelated,5
3841,says40unrelated,5
3842,managua1622discuss,5
3843,ebola570unrelated,5
3844,palace2137unrelated,5
3845,jobs1646unrelated,5
3846,kurds666unrelated,5
3847,foley592unrelated,5
3848,documents2423agree,5
3849,palace1184unrelated,5
3850,foley633unrelated,5
3851,snowmen1130unrelated,5
3852,foley125unrelated,5
3853,days1848unrelated,5
3854,video320unrelated,5
3855,pains1760unrelated,5
3856,days2459unrelated,5
3857,emwazi961unrelated,5
3858,students1670unrelated,5
3859,students2360unrelated,5
3860,trip2022unrelated,5
3861,shooting1934discuss,5
3862,kurds2509discuss,5
3863,foley2386discuss,5
3864,shot1974unrelated,5
3865,palace1374unrelated,5
3866,managua1627unrelated,5
3867,foley1478unrelated,5
3868,hair1769discuss,5
3869,shot1438unrelated,5
3870,emwazi2123discuss,5
3871,tip1017unrelated,5
3872,managua2264discuss,5
3873,students1351unrelated,5
3874,girls903unrelated,5
3875,managua1213disagree,5
3876,journalist1721discuss,5
3877,managua1731agree,5
3878,students2342discuss,5
3879,managua1179unrelated,5
3880,students1269unrelated,5
3881,shot958unrelated,5
3882,tip472unrelated,5
3883,jobs2343discuss,5
3884,shot1481unrelated,5
3885,foley1237unrelated,5
3886,girls1541unrelated,5
3887,shot2234unrelated,5
3888,emwazi1489discuss,5
3889,female887unrelated,5
3890,shooting1776discuss,5
3891,pains2058unrelated,5
3892,shot2149discuss,5
3893,girls171unrelated,5
3894,biopic2272unrelated,5
3895,emwazi1724discuss,5
3896,biopic2124unrelated,5
3897,shot776unrelated,5
3898,students1825unrelated,5
3899,managua1790discuss,5
3900,kurds2116unrelated,5
3901,managua2154discuss,5
3902,managua373unrelated,5
3903,hopeless,5
3904,romantic,5
3905,sports,5
3906,hall,5
3907,proposal,5
3908,stunt,5
3909,girls298unrelated,5
3910,kurds2223unrelated,5
3911,managua1744unrelated,5
3912,tip781unrelated,5
3913,pains1597unrelated,5
3914,girls2530discuss,5
3915,shooting1817discuss,5
3916,palace1560unrelated,5
3917,pains2009unrelated,5
3918,emwazi1939discuss,5
3919,days859unrelated,5
3920,shot2248unrelated,5
3921,foley626unrelated,5
3922,shot121unrelated,5
3923,shot2287discuss,5
3924,emwazi2184unrelated,5
3925,border2249agree,5
3926,emwazi2349agree,5
3927,managua1948unrelated,5
3928,shot662unrelated,5
3929,unbearable,5
3930,carolling,5
3931,shefford,5
3932,gagged,5
3933,foley1966agree,5
3934,palace1575unrelated,5
3935,girls320unrelated,5
3936,shot968unrelated,5
3937,border2249discuss,5
3938,hoax1293unrelated,5
3939,pains1891unrelated,5
3940,border2016discuss,5
3941,ebola1355discuss,5
3942,tip2532agree,5
3943,bidding,5
3944,foley1649unrelated,5
3945,border2385agree,5
3946,shot1934discuss,5
3947,days1708unrelated,5
3948,trip313unrelated,5
3949,shot472unrelated,5
3950,managua2307unrelated,5
3951,pains2479discuss,5
3952,female1212unrelated,5
3953,jobs35unrelated,5
3954,shot2044unrelated,5
3955,foley8unrelated,5
3956,tip1699unrelated,5
3957,emwazi1543unrelated,5
3958,kurds1026unrelated,5
3959,biopic626unrelated,5
3960,pains2388unrelated,5
3961,shot2020unrelated,5
3962,students1148unrelated,5
3963,days1549unrelated,5
3964,border1012discuss,5
3965,foley2434unrelated,5
3966,students1740unrelated,5
3967,kurds1708unrelated,5
3968,emwazi2125unrelated,5
3969,trip557unrelated,5
3970,managua10unrelated,5
3971,female2515agree,5
3972,foley572unrelated,5
3973,foley2524agree,5
3974,girls402unrelated,5
3975,shot1786unrelated,5
3976,shot2403unrelated,5
3977,jobs1702unrelated,5
3978,pains220unrelated,5
3979,jobs296unrelated,5
3980,foley2067discuss,5
3981,managua1900unrelated,5
3982,managua269unrelated,5
3983,emwazi2165agree,5
3984,managua388unrelated,5
3985,jobs932unrelated,5
3986,foley2386agree,5
3987,students712unrelated,5
3988,shot346unrelated,5
3989,days43unrelated,5
3990,pains391unrelated,5
3991,hair1867discuss,5
3992,kurds1572unrelated,5
3993,shot450unrelated,5
3994,shot2354unrelated,5
3995,female2328unrelated,5
3996,girls2088unrelated,5
3997,female1048unrelated,5
3998,jobs1077unrelated,5
3999,managua1913agree,5
4000,shot844unrelated,5
4001,iraq1040unrelated,4
4002,condom1212unrelated,4
4003,dinner1547unrelated,4
4004,lebanon254unrelated,4
4005,foley1471discuss,4
4006,video467unrelated,4
4007,powered,4
4008,hoax2022unrelated,4
4009,iraq139unrelated,4
4010,girls2356discuss,4
4011,9111699unrelated,4
4012,biopic1846disagree,4
4013,able,4
4014,appointments,4
4015,video1681unrelated,4
4016,ebola707unrelated,4
4017,condom788unrelated,4
4018,video2305agree,4
4019,magneto2415discuss,4
4020,grave1912discuss,4
4021,detroit621unrelated,4
4022,air2497discuss,4
4023,shortly,4
4024,syria304unrelated,4
4025,foley1202discuss,4
4026,video1395unrelated,4
4027,foley1314discuss,4
4028,diagnostic,4
4029,allow,4
4030,smart,4
4031,band,4
4032,accessories,4
4033,belongings144unrelated,4
4034,emwazi1346discuss,4
4035,hair1738discuss,4
4036,iraq2404unrelated,4
4037,dinner1605unrelated,4
4038,iraq26unrelated,4
4039,iraq115unrelated,4
4040,magneto1372unrelated,4
4041,detroit1673unrelated,4
4042,air1863unrelated,4
4043,lebanon530unrelated,4
4044,condom2152unrelated,4
4045,grave1148unrelated,4
4046,hoax1423unrelated,4
4047,video1948unrelated,4
4048,iraq1295unrelated,4
4049,iraq2070unrelated,4
4050,trekking,4
4051,video2370unrelated,4
4052,creatures686unrelated,4
4053,iraq1358unrelated,4
4054,contract1787unrelated,4
4055,hoax1349unrelated,4
4056,female1849agree,4
4057,air480unrelated,4
4058,scotland2225discuss,4
4059,shot1715discuss,4
4060,journalist991discuss,4
4061,ebola992discuss,4
4062,grave1613discuss,4
4063,contract2508unrelated,4
4064,video1549unrelated,4
4065,creatures932unrelated,4
4066,lebanon1789unrelated,4
4067,iraq2047discuss,4
4068,female1407agree,4
4069,parliament1466unrelated,4
4070,iraq1549unrelated,4
4071,hoax487unrelated,4
4072,57824agree,4
4073,iraq2526unrelated,4
4074,foley1336discuss,4
4075,journalist1288discuss,4
4076,iraq1547unrelated,4
4077,air1545unrelated,4
4078,iraq874unrelated,4
4079,hoax2341agree,4
4080,isis1299unrelated,4
4081,belongings304unrelated,4
4082,border1890agree,4
4083,condom2123unrelated,4
4084,quietly,4
4085,fixed,4
4086,parliament2269unrelated,4
4087,video1820unrelated,4
4088,grave61unrelated,4
4089,journalist2386discuss,4
4090,jobs1157discuss,4
4091,9111660unrelated,4
4092,isis1949unrelated,4
4093,somalia1423agree,4
4094,video1940unrelated,4
4095,grave1825unrelated,4
4096,video855unrelated,4
4097,dinner505unrelated,4
4098,iraq2096discuss,4
4099,grave1213unrelated,4
4100,lebanon170unrelated,4
4101,iraq704unrelated,4
4102,iraq1347unrelated,4
4103,parliament401unrelated,4
4104,border1185discuss,4
4105,condom119unrelated,4
4106,biopic2211disagree,4
4107,isis1197unrelated,4
4108,lebanon682unrelated,4
4109,magneto844unrelated,4
4110,belongings2483agree,4
4111,lebanon1125unrelated,4
4112,detroit1807unrelated,4
4113,scotland1756discuss,4
4114,shot1916discuss,4
4115,dinner2251unrelated,4
4116,air1049unrelated,4
4117,iraq533unrelated,4
4118,biopic1841disagree,4
4119,9111073unrelated,4
4120,iraq2147discuss,4
4121,911723unrelated,4
4122,syria1234unrelated,4
4123,detroit1751discuss,4
4124,isis2296unrelated,4
4125,says269unrelated,4
4126,palace1258agree,4
4127,options,4
4128,mistress,4
4129,senseless,4
4130,backlash,4
4131,booming,4
4132,countrys,4
4133,concubine,4
4134,claims220unrelated,4
4135,ebola781unrelated,4
4136,creatures240unrelated,4
4137,grave295unrelated,4
4138,video1569unrelated,4
4139,dinner1176unrelated,4
4140,jobs1131discuss,4
4141,say1125unrelated,4
4142,hoax321unrelated,4
4143,iraq2287unrelated,4
4144,foley1589discuss,4
4145,condom1853unrelated,4
4146,bbc,4
4147,lebanon845unrelated,4
4148,condom242unrelated,4
4149,iraq2109unrelated,4
4150,foley991discuss,4
4151,grammy,4
4152,starring,4
4153,grave1678unrelated,4
4154,iraq1873unrelated,4
4155,creatures2152unrelated,4
4156,unveil,4
4157,finalize,4
4158,creatures1832disagree,4
4159,iraq1288discuss,4
4160,creatures1408unrelated,4
4161,biopic1141discuss,4
4162,border1890discuss,4
4163,iraq2388discuss,4
4164,shooting1446discuss,4
4165,detroit1789unrelated,4
4166,biopic1299disagree,4
4167,air727unrelated,4
4168,isis1808unrelated,4
4169,lebanon2360unrelated,4
4170,dinner500unrelated,4
4171,video643unrelated,4
4172,video359unrelated,4
4173,lebanon1943unrelated,4
4174,little,4
4175,coats,4
4176,girls2463discuss,4
4177,dinner2463unrelated,4
4178,iraq984unrelated,4
4179,detroit137unrelated,4
4180,magneto2203discuss,4
4181,9111574unrelated,4
4182,ebola2306unrelated,4
4183,tip2122agree,4
4184,zehafbibeau1178discuss,4
4185,detroit2431unrelated,4
4186,lebanon2042unrelated,4
4187,myriad,4
4188,video1009unrelated,4
4189,somalia1610agree,4
4190,border742discuss,4
4191,911299unrelated,4
4192,iraq1982unrelated,4
4193,detroit1671discuss,4
4194,grave1849unrelated,4
4195,ebola1843unrelated,4
4196,contract1198unrelated,4
4197,foley1658agree,4
4198,hoax1502unrelated,4
4199,iraq1857unrelated,4
4200,air1234unrelated,4
4201,lebanon1875unrelated,4
4202,iraq1574unrelated,4
4203,detroit529unrelated,4
4204,ankles1465discuss,4
4205,syria2469discuss,4
4206,contract2133unrelated,4
4207,detroit1311unrelated,4
4208,documents2033discuss,4
4209,9111489unrelated,4
4210,reports633unrelated,4
4211,syria1802unrelated,4
4212,hoax1012unrelated,4
4213,video1996agree,4
4214,shot1817discuss,4
4215,lebanon651unrelated,4
4216,grave1351unrelated,4
4217,911126unrelated,4
4218,condom2240unrelated,4
4219,belongings1853agree,4
4220,contract158unrelated,4
4221,tor1589unrelated,4
4222,journalist1116discuss,4
4223,iraq2261unrelated,4
4224,say1883unrelated,4
4225,video321unrelated,4
4226,syria909unrelated,4
4227,air879unrelated,4
4228,9111681unrelated,4
4229,iraq2115unrelated,4
4230,air2509unrelated,4
4231,isis803unrelated,4
4232,shooting1461discuss,4
4233,video2492unrelated,4
4234,911846unrelated,4
4235,hoax2326agree,4
4236,video344unrelated,4
4237,magneto1317unrelated,4
4238,somalia2374agree,4
4239,detroit2135discuss,4
4240,managua1068discuss,4
4241,9111384unrelated,4
4242,condom703unrelated,4
4243,grave2375unrelated,4
4244,students1912discuss,4
4245,iraq1744discuss,4
4246,isis80unrelated,4
4247,creatures1905agree,4
4248,tor1104unrelated,4
4249,grave1269unrelated,4
4250,iraq1569unrelated,4
4251,syria2186unrelated,4
4252,magneto1426unrelated,4
4253,iraq826unrelated,4
4254,iraq1251unrelated,4
4255,parliament373unrelated,4
4256,ebola1349unrelated,4
4257,parliament1253unrelated,4
4258,female1227disagree,4
4259,condom2498unrelated,4
4260,iraq1721discuss,4
4261,days2293discuss,4
4262,iraq2495discuss,4
4263,condom609unrelated,4
4264,iraq2127unrelated,4
4265,palace1647agree,4
4266,belongings382unrelated,4
4267,female1521disagree,4
4268,lebanon404unrelated,4
4269,iraq511unrelated,4
4270,9111438unrelated,4
4271,ebola99unrelated,4
4272,foley1598discuss,4
4273,tor1461unrelated,4
4274,says220unrelated,4
4275,grave251unrelated,4
4276,condom1477unrelated,4
4277,landfill,4
4278,grave683unrelated,4
4279,tor277unrelated,4
4280,ebola1226unrelated,4
4281,tip1358agree,4
4282,isis1224unrelated,4
4283,9111575unrelated,4
4284,grave2342discuss,4
4285,syria933unrelated,4
4286,kurds2397discuss,4
4287,hoax1435unrelated,4
4288,belongings1642agree,4
4289,9111083unrelated,4
4290,isis513unrelated,4
4291,worldwide,4
4292,ebola936discuss,4
4293,hoax722unrelated,4
4294,parliament964unrelated,4
4295,foley1011discuss,4
4296,iraq7unrelated,4
4297,iraq938unrelated,4
4298,developers,4
4299,lebanon1471unrelated,4
4300,ankles1480discuss,4
4301,border1931discuss,4
4302,snowmen1266discuss,4
4303,9111588unrelated,4
4304,iraq1361unrelated,4
4305,shot2235discuss,4
4306,magneto1839unrelated,4
4307,condom367unrelated,4
4308,creatures1651agree,4
4309,grave1538unrelated,4
4310,iraq1905unrelated,4
4311,detroit1939unrelated,4
4312,grave1822discuss,4
